       1.277200        1.334080        1.516570        1.581890        1.138140        2.056090        1.810900        1.144310        0.994610        1.203880        2.331230        2.559900        1.084500        1.023710        1.476970        3.375910        5.723000        9.440390        1.451370        1.931550        1.846080        3.737900        1.956490        1.429410        1.496180 
       2.763520        2.935810        3.454000        4.331670        2.691510        4.471370        4.111230        2.979930        2.391170        2.846150        5.013080        5.817280        2.658140        2.433070        3.543760        7.559290       13.259310       23.698770        3.077810        5.109960        3.855560        8.454040        4.575260        3.229640        3.880750 
       3.085700        3.289250        3.869390       10.363020        6.158460        2.542600        3.945890        7.226510        5.675540        2.812530        1.788730        3.081030        6.276450        4.388180        3.499390        2.546930        4.452320       10.734200        3.063070        5.045510        1.433980        2.791320        2.494280        1.812020        3.837750 
       1.598460        1.678380        1.957560        4.311790        2.670330        1.410160        1.998690        2.948050        2.372190        2.120900        1.133780        1.704900        2.638300        2.150510        2.649390        1.543480        2.584440        8.765480        2.317300        3.744200        0.924320        1.625300        2.050200        1.458080        2.802810 
       1.766610        1.850930        2.136800        2.963720        1.946770        1.746260        2.250210        2.066200        1.719090        3.715090        1.534490        2.227750        1.894390        2.331770        4.605840        2.118310        3.698650       16.602330        3.969450        6.680200        1.258610        2.272040        3.832160        2.769920        5.122490 
       3.029690        3.229030        3.791900        3.907750        2.481380        5.414760        4.645160        2.697080        2.189560        2.834300        6.268550        7.049580        2.426440        2.290660        3.523610        9.492340       16.656660       27.604810        3.073130        5.039510        4.817350       10.649450        5.165740        3.632750        3.812560 
       6.807450        7.302700        8.661490        8.901870        5.334560       12.441600       10.719840        6.168040        4.856680        6.559240       14.449120       16.482220        5.393870        5.219240        8.154530       22.258930       39.311970       65.929520        6.833210       12.120880       11.005030       24.969680       12.204730        8.517910        9.264510 
      21.837950       23.460530       27.931890       31.002870       18.139030       22.584500       30.073910       21.884090       17.008260       25.343520       19.280980       26.531470       18.872570       19.299360       31.514390       29.832290       54.406950      101.565590       26.160780       47.584770       14.679300       33.372790       48.259360       34.171100       36.621570 
       7.343920        7.850790        9.288450       13.483890        8.078500        7.275320        9.845440        9.435160        7.428450       17.236820        6.084200        9.951860        8.245150       10.568320       21.427580        9.127110       17.355620       81.102200       17.810050       32.162970        4.705740       10.141630       17.811520       12.791890       24.707410 
       2.428930        2.574710        3.007520        4.241390        2.667180        2.411710        3.164530        2.930860        2.377030        5.430080        2.070520        3.175720        2.635460        3.328750        6.738600        2.949080        5.403560       24.986040        5.684720        9.951930        1.649360        3.239960        5.592180        4.025090        7.618190 
       1.104910        1.149690        1.297460        1.356630        1.011920        1.724900        1.540140        0.988640        0.888750        1.042160        1.950680        2.117850        0.948340        0.885950        1.278140        2.783130        4.658620        7.676400        1.279470        1.622100        1.563860        3.065040        1.650220        1.216020        1.253720 
       2.358320        2.504760        2.923870        3.009210        1.944700        4.123220        3.564130        2.100860        1.724750        2.202350        4.759670        5.331230        1.909960        1.810140        2.727670        7.150860       12.453240       20.504500        2.431750        3.852380        3.684550        8.003610        3.948010        2.802080        2.953600 
       3.421680        3.641790        4.280940        5.311400        3.286030        4.238110        4.752140        3.698460        2.975700        5.661690        4.167160        5.467410        3.282960        3.767100        7.031240        6.214820       11.178180       36.077280        5.943210       10.384830        3.235110        6.939180       18.716320       13.247780        7.950620 
       2.162890        2.290080        2.675970        3.459690        2.194820        2.478670        2.899730        2.391470        1.950950        3.898100        2.347640        3.172460        2.160370        2.535130        4.845870        3.402120        6.107430       22.147740        4.122300        7.102410        1.842180        3.786300        9.901740        7.032280        5.422080 
       3.119780        3.329290        3.921310        5.592310        3.427890        3.104010        4.105230        3.832890        3.055030        7.239390        2.625650        4.164720        3.408190        4.377790        8.996490        3.804840        7.200510       33.882470        7.494060       13.409630        2.043020        4.257680        7.451140        5.342320       10.261260 
       5.730191        6.093586        7.257427        3.295189        2.143673        3.742862        7.118572        2.294666        1.941400        1.305178        1.668169        2.023859        2.123490        1.612250        1.596987        2.303217        3.741467        6.826082        1.582904        2.070234        1.336055        2.445399        1.693459        1.240054        1.624188 
      18.617366       19.964477       23.827227       10.282919        6.166931       11.753687       24.176355        7.035643        5.715946        3.433796        4.640716        6.032758        6.279594        4.697583        4.357076        6.807551       12.234515       22.272439        3.770475        6.236047        3.529371        7.607884        4.813298        3.423299        4.664514 
       7.662226        8.003457        9.576709        4.232384        2.686866        4.722678        9.508629        2.944897        2.411217        1.591817        2.000358        2.611753        2.729342        1.980494        1.904574        2.905932        4.902675        8.969765        1.805793        2.668477        1.657900        3.206404        2.115207        1.549481        2.049932 
       3.849804        4.049001        4.846793       12.678943        7.615024        3.142444        5.007484        8.868441        6.854380        3.532811        2.177679        3.761645        7.826301        5.462580        4.260009        3.168725        5.643335       12.790045        3.759384        6.299297        1.789998        3.514637        3.189325        2.333289        4.960029 
       2.605651        2.733991        3.098325        8.115467        4.852646        2.166863        3.220772        5.825835        4.533057        2.371891        1.592934        2.584708        4.981605        3.602792        2.927992        2.239782        3.664115        8.500470        2.672948        4.121212        1.342268        2.377068        2.133323        1.609457        3.265269 
       4.932037        5.171382        6.053188        3.399115        2.189273        4.091640        6.406088        2.405354        1.998462        1.689324        2.907876        3.335513        2.164815        1.780368        2.065621        4.177706        7.274577       12.616842        1.967122        2.919034        2.322020        4.763482        2.671923        1.940341        2.249222 
      18.456595       19.528420       22.910388       10.338634        6.138386       11.582107       23.427000        7.116868        5.430541        3.566472        4.989702        6.347455        6.097645        4.558349        4.307388        7.361097       13.230963       24.907007        3.918868        6.194722        3.938533        8.462350        5.031593        3.621708        4.741943 
       4.965942        5.391833        6.429938       14.637820        8.650990        3.976717        6.566289       10.360382        7.934806        3.999300        2.493977        4.527794        8.961267        6.078049        5.008013        3.707740        6.525268       15.540275        4.252690        7.306788        1.973980        4.028925        3.572391        2.493173        5.490590 
       2.462503        2.614150        3.125817        8.068022        4.929945        2.106959        3.216784        5.699325        4.555297        2.339545        1.493075        2.513961        4.894744        3.517255        2.799271        2.090649        3.612198        8.138867        2.580942        4.015320        1.212225        2.236918        2.083840        1.477087        3.020738 
       1.314671        1.409449        1.596966        2.207829        1.476977        1.286446        1.635333        1.485698        1.299013        2.710026        1.189088        1.647125        1.443454        1.664192        3.228453        1.558265        2.643520       11.341077        2.920062        4.705741        0.960882        1.677143        2.763459        1.942875        3.618042 
       1.376047        1.436665        1.633799        1.666594        1.246084        2.217678        1.948894        1.254784        1.085885        1.294196        2.518784        2.784218        1.142599        1.120634        1.588485        3.655064        6.014311       10.249465        1.540901        2.069580        1.970362        3.977595        2.085112        1.535546        1.593966 
       2.908494        3.115577        3.659008        4.704542        2.918687        4.711095        4.437637        3.274858        2.589764        3.064343        5.315843        6.306725        2.810220        2.610028        3.876830        8.206779       14.489014       25.001635        3.242484        5.468072        4.068888        8.921209        4.948498        3.455341        4.235598 
       3.323270        3.548891        4.072206       11.225756        6.738690        2.679946        4.191426        7.607078        6.115110        2.997983        1.938065        3.364892        6.755674        4.766245        3.728681        2.770003        4.703457       11.522288        3.343305        5.481347        1.520204        2.990576        2.723144        1.972078        4.184163 
       1.747849        1.800462        2.152187        4.561441        2.925506        1.526136        2.161375        3.115484        2.575318        2.307967        1.219652        1.815604        2.781314        2.266584        2.814751        1.631926        2.731038        9.616615        2.461853        4.026332        0.999075        1.777044        2.166225        1.569228        3.027436 
       1.937933        1.966529        2.262167        3.207614        2.100536        1.917598        2.368201        2.192952        1.844560        4.034649        1.670881        2.388089        2.026923        2.546790        4.964502        2.299443        3.987904       18.261550        4.248536        7.163708        1.374309        2.465375        4.169151        3.030466        5.489461 
       3.259915        3.492845        4.070700        4.183870        2.699674        5.714062        5.037589        2.864253        2.372850        3.066912        6.849233        7.615179        2.610724        2.494790        3.862249       10.141250       18.302831       29.259523        3.261854        5.293954        5.222114       11.314541        5.533106        3.978453        4.011542 
       7.247513        8.006326        9.280247        9.571120        5.777709       13.171534       11.676224        6.692927        5.251290        7.066321       15.212652       17.443578        5.668667        5.505440        8.937768       24.360306       41.923810       70.860300        7.339648       13.149048       11.623343       26.665823       13.075342        9.130777       10.027849 
      23.897617       24.898970       29.776101       33.911749       19.634405       24.438053       32.095113       23.927304       18.610230       26.784064       21.006806       28.034356       19.886725       20.460932       34.443804       32.142433       58.935079      110.743906       27.828493       51.352981       16.017156       35.389701       51.745192       37.498942       38.690202 
       7.896826        8.422846       10.114849       14.348489        8.832591        7.940461       10.491281       10.245299        8.005143       18.561105        6.596029       10.821733        8.720051       11.258226       23.299117        9.685650       18.543241       88.290934       19.455606       35.142562        5.027496       10.686440       18.864491       13.896341       26.345887 
       2.587922        2.780403        3.190099        4.535007        2.922702        2.579382        3.428778        3.149733        2.522418        5.802722        2.235422        3.394586        2.876622        3.512828        7.316965        3.107667        5.784697       27.131780        6.172129       10.899728        1.771792        3.517181        5.979735        4.233819        8.127856 
       1.160294        1.214429        1.386746        1.454151        1.077313        1.870588        1.685139        1.080015        0.964986        1.100080        2.103460        2.315923        1.027085        0.954928        1.370368        2.982074        5.106966        8.218049        1.377348        1.740395        1.662475        3.258103        1.735216        1.335375        1.335535 
       2.583658        2.634076        3.184361        3.202921        2.112395        4.413445        3.796434        2.257679        1.867690        2.354045        5.197783        5.673708        2.085457        1.979103        2.890238        7.526418       13.236589       22.485678        2.623762        4.130407        3.960034        8.696595        4.218251        2.991112        3.166032 
       3.693194        3.971087        4.692749        5.658812        3.492025        4.608982        5.197971        3.940248        3.141989        6.023453        4.546219        5.807882        3.605730        4.116620        7.516809        6.735807       11.913886       39.491778        6.524100       10.934196        3.460038        7.438288       20.346137       14.069727        8.653818 
       2.354112        2.475540        2.908601        3.750190        2.360615        2.716227        3.177420        2.513200        2.114081        4.200162        2.548641        3.393250        2.343418        2.754767        5.177607        3.732022        6.441720       23.939593        4.496920        7.527521        2.004742        4.074395       10.709484        7.516515        5.900994 
       3.322927        3.520699        4.283391        6.003562        3.711598        3.387991        4.501076        4.186982        3.314624        7.619421        2.832977        4.550821        3.600052        4.698673        9.511632        3.997497        7.626823       36.218475        7.896997       14.361936        2.221961        4.502568        8.122122        5.805719       11.031019 
       6.182099        6.645955        7.812847        3.540344        2.318604        4.044157        7.677389        2.424901        2.060282        1.418683        1.829218        2.164924        2.299761        1.699906        1.680828        2.437430        3.947587        7.190281        1.700067        2.268589        1.421065        2.645784        1.816442        1.309460        1.767110 
      19.919735       21.167695       25.908792       10.928085        6.718035       12.435478       25.653853        7.640609        6.286869        3.757925        4.975113        6.461543        6.632362        5.142934        4.578932        7.353836       13.253635       23.917637        3.994831        6.772430        3.758375        8.004008        5.280776        3.707949        4.960795 
       8.299544        8.751764       10.353598        4.612048        2.936537        5.154251       10.095014        3.117945        2.540818        1.678726        2.172012        2.852902        2.983089        2.165512        2.039972        3.102622        5.216643        9.567512        1.911662        2.892537        1.785700        3.515062        2.221636        1.637468        2.247362 
       4.068084        4.275281        5.124588       13.431604        8.371309        3.365039        5.348848        9.377875        7.333352        3.866712        2.290175        3.992846        8.531962        6.004646        4.485743        3.404477        5.984394       13.833445        4.004586        6.888596        1.940965        3.757241        3.399006        2.525574        5.255160 
       2.782926        2.984657        3.282601        8.864526        5.109725        2.308264        3.398628        6.121207        4.786022        2.556563        1.734127        2.800196        5.326898        3.862267        3.204296        2.407039        3.849076        9.108827        2.918010        4.407881        1.451267        2.509292        2.333260        1.693278        3.474008 
       5.339679        5.642799        6.446626        3.695406        2.384739        4.308547        7.038593        2.608396        2.164621        1.810581        3.111482        3.508869        2.367736        1.918546        2.184091        4.480308        7.958677       13.429369        2.096212        3.200706        2.463392        5.191566        2.891124        2.049787        2.453661 
      19.916755       20.843208       24.163513       11.308999        6.602835       12.718155       24.720215        7.486753        5.747918        3.816992        5.246915        6.674542        6.480750        4.974884        4.543902        7.966764       14.220166       26.477272        4.143868        6.519393        4.296513        8.942052        5.462734        3.926824        5.039387 
       5.411402        5.669619        6.784460       15.454164        9.155867        4.355657        6.900304       10.967960        8.458062        4.257814        2.729252        4.936100        9.732124        6.436153        5.270304        4.005320        6.934623       16.616408        4.490548        8.023474        2.126750        4.270799        3.793208        2.737895        5.856836 
       2.638479        2.811534        3.321821        8.531822        5.254799        2.215994        3.435378        5.995684        4.851203        2.495392        1.579061        2.687864        5.329732        3.754689        3.052040        2.206165        3.818212        8.926624        2.741318        4.326661        1.304438        2.424968        2.210971        1.576490        3.299654 
       1.406421        1.512467        1.745441        2.363493        1.582948        1.357635        1.718877        1.595467        1.366043        2.917034        1.265707        1.777994        1.548469        1.789386        3.400753        1.697228        2.816075       12.234515        3.097616        5.074351        1.024540        1.781180        2.978990        2.136127        3.850150 
       1.483734        1.533674        1.754695        1.813095        1.311908        2.424556        2.096588        1.333852        1.176074        1.417132        2.685599        3.025699        1.235754        1.206179        1.723432        3.885592        6.571067       10.866820        1.649646        2.233355        2.110291        4.211313        2.256299        1.684768        1.733041 
       3.162715        3.302737        3.868307        5.025642        3.091784        5.153752        4.660541        3.519571        2.782244        3.285843        5.662289        6.748920        3.084750        2.826787        4.116643        8.849920       15.535816       26.969711        3.453111        5.764989        4.361994        9.783667        5.239651        3.732817        4.525667 
       3.565418        3.786711        4.309918       12.212956        7.332158        2.939549        4.572609        8.202177        6.665744        3.183771        2.061880        3.568792        7.238604        5.174402        4.019874        3.032848        5.128070       12.178190        3.521204        5.956429        1.613385        3.174513        2.903804        2.124508        4.466393 
       1.860625        1.942767        2.281425        5.010263        3.215329        1.671767        2.377015        3.320600        2.774320        2.534597        1.332203        1.991487        2.990870        2.447377        3.018185        1.756969        2.991469       10.448996        2.628045        4.411916        1.067445        1.938354        2.360549        1.661944        3.285720 
       2.040848        2.162654        2.438024        3.412173        2.309275        2.061059        2.573560        2.316928        2.019669        4.308549        1.778550        2.540836        2.161883        2.735151        5.335032        2.468696        4.348710       19.598577        4.571011        7.788726        1.447932        2.595600        4.534058        3.271894        5.811161 
       3.534013        3.838708        4.376925        4.578245        2.934650        6.031328        5.517280        3.032685        2.587867        3.345285        7.457401        8.137414        2.805734        2.728615        4.163838       10.799207       19.532283       30.733393        3.494181        5.559807        5.508647       12.357390        5.937463        4.325619        4.384569 
       7.880208        8.774205        9.816041       10.277540        6.080190       14.056181       12.308836        7.197689        5.566084        7.429277       16.702393       18.372985        5.978214        5.868351        9.462790       25.751468       45.495273       77.617190        7.815302       14.228195       12.228135       28.160328       14.249198        9.713855       10.560136 
      25.157699       27.213411       31.701229       37.294644       21.340244       26.737394       33.830925       26.131016       19.735210       28.766242       22.164883       30.516697       21.009393       22.051186       37.045511       34.149876       64.238373      119.539000       29.480818       54.266201       17.330052       38.660335       55.025793       40.724524       40.965423 
       8.608931        9.250041       10.688071       15.691994        9.632705        8.468670       11.460717       10.926250        8.612338       19.821245        7.001187       11.428938        9.316911       11.827168       25.562332       10.201029       20.377249       96.278532       21.278467       38.085177        5.475248       11.733429       20.143876       15.004439       28.215715 
       2.815083        3.039025        3.393702        4.803417        3.135070        2.810926        3.676286        3.400932        2.773386        6.192772        2.448635        3.582481        3.025365        3.793430        7.905570        3.381602        6.177861       28.524678        6.560244       11.747869        1.870502        3.745293        6.285629        4.654145        8.649691 
       1.246973        1.305297        1.484547        1.552998        1.162180        2.041742        1.818723        1.165569        1.053109        1.197990        2.228741        2.513402        1.115825        1.004606        1.454998        3.270693        5.473908        8.733561        1.511363        1.880760        1.776203        3.485172        1.844801        1.459376        1.458954 
       2.748418        2.847981        3.404881        3.450782        2.283855        4.745702        4.105871        2.386944        2.038312        2.580530        5.518133        6.218759        2.218163        2.146206        3.087356        7.928132       14.407975       24.419403        2.848252        4.476078        4.176967        9.151105        4.559656        3.279410        3.407255 
       4.003707        4.218882        5.103957        6.204747        3.827325        4.863076        5.569747        4.197343        3.324456        6.471999        4.842063        6.247705        3.843151        4.510750        8.124735        7.404803       12.539285       41.557181        7.146345       11.505115        3.660178        8.066548       22.039920       15.455638        9.089190 
       2.534901        2.669185        3.130539        4.097919        2.557115        2.857766        3.399864        2.715414        2.259209        4.555055        2.685301        3.724384        2.537049        2.999339        5.567124        3.955605        6.908674       25.466549        4.906847        8.018348        2.144579        4.341107       11.319820        7.902159        6.326231 
       3.582655        3.708402        4.654899        6.361061        4.074767        3.590756        4.846373        4.571333        3.485798        8.194348        3.011638        4.963780        3.809692        4.994973       10.225941        4.354005        8.252689       38.604560        8.675032       15.208040        2.435128        4.844118        8.539420        6.323525       11.879782 
       3.000000        3.000000        3.000000 
       0.750000        0.750000        0.750000 
       2.000000        2.000000        2.000000 
   70898.190632
  124095.504193
   77493.968903
   92737.955035
   54572.407517
   63334.861679
  119906.281992
   82472.200018
   61082.576313
   56278.747029
   52536.390168
   87602.733121
   65345.717675
   49896.110614
   78681.102409
   87838.453928
  174724.221580
  435191.995303
  163270.443061
  116352.524602
   40038.559749
   90604.513080
  126285.393765
   78006.073463
   96634.388728
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
   3
    1580.459227    1680.374426    1837.301511
     434.745676     459.344822     503.521383
    2627.642125    2838.193510    3116.633920
    2859.188398    3055.449472    3343.277346
    4485.900222    4924.968645    5321.339420
    3111.236548    3271.351245    3540.126791
    4070.264795    4396.431300    4664.970915
    2800.713890    3072.827688    3316.749271
    3484.731543    3685.783976    3877.564654
    3834.999747    4130.586273    4363.165752
    1749.657805    1920.613476    2029.603764
    2197.950727    2332.140628    2555.525638
    1676.431467    1768.794569    1881.898206
    2953.363207    3101.121502    3325.762820
    3334.450669    3532.597454    3873.221916
    1839.693154    1949.119162    2110.609875
    4043.217049    4365.278842    4715.332456
    2418.667895    2643.738279    2818.981652
    3561.092141    3741.505090    4083.655211
    2078.789258    2202.823833    2415.277646
    3734.160490    4091.177552    4495.469601
    1440.406654    1575.780791    1663.072229
    3423.238386    3741.747804    4030.860545
     416.266270     445.899850     480.383707
    1398.743719    1502.007095    1591.656755
   43331.162232    47428.824725    51036.394306 
   75805.923103    83038.220486    89346.864796 
   48465.661204    51176.185470    55346.091132 
   56689.238860    61935.852439    66850.818772 
   34250.324185    36040.974266    38853.516584 
   38826.331399    42663.641310    45179.750649 
   74120.429447    79381.267625    86310.866912 
   51095.825080    54330.423036    59518.151921 
   37424.608681    40453.287137    44287.256808 
   34281.138682    37341.719264    40934.636111 
   32186.466187    35308.014158    37578.299991 
   53840.033972    58017.085386    63348.346884 
   40332.492061    43975.242225    46383.701063 
   30690.486169    33224.064642    35877.670416 
   48923.596970    51677.648973    56760.958875 
   53748.870348    58090.264098    63837.773410 
  109984.743010   116010.122656   123453.577495 
  275609.769717   289921.846208   304852.374681 
  100321.135157   109435.824871   116783.926094 
   72412.225387    77230.499162    83062.324656 
   24427.232098    26550.627805    29099.259594 
   55850.923243    59931.891117    65426.211799 
   77175.943257    84325.322780    91069.521493 
   47757.811480    51736.560308    56517.775138 
   60609.999032    64642.311080    68016.467345 
